        0.245437        0.096922       11.688736      359.556818        0.000000        0.000000        0.000000
        0.247416        0.120661       12.297282      255.343586        0.000000        0.000000        0.000000
        0.249396        0.145394       12.694666      146.190607        0.000000        0.000000        0.000000
        0.251375        0.170698       12.873093       34.099506        0.000000        0.000000        0.000000
        0.253354        0.196134       12.828781      -78.874077        0.000000        0.000000        0.000000
        0.255334        0.221263       12.562034     -190.658221        0.000000        0.000000        0.000000
        0.257313        0.245647       12.077236     -299.202761        0.000000        0.000000        0.000000
        0.259292        0.268865       11.382768     -402.516928        0.000000        0.000000        0.000000
        0.261272        0.290512       10.490858     -498.705890        0.000000        0.000000        0.000000
        0.263251        0.310215        9.417356     -586.005540        0.000000        0.000000        0.000000
        0.265230        0.327632        8.181442     -662.814881        0.000000        0.000000        0.000000
        0.267210        0.342464        6.805271     -727.725418        0.000000        0.000000        0.000000
        0.269189        0.354457        5.313575     -779.547014        0.000000        0.000000        0.000000
        0.271168        0.363410        3.733201     -817.329736        0.000000        0.000000        0.000000
        0.273148        0.369176        2.092621     -840.381297        0.000000        0.000000        0.000000
        0.275127        0.371664        0.421411     -848.279766        0.000000        0.000000        0.000000
        0.277106        0.370844       -1.250294     -840.881308        0.000000        0.000000        0.000000
        0.279086        0.366744       -2.892352     -818.322828        0.000000        0.000000        0.000000
        0.281065        0.359453       -4.475166     -781.019457        0.000000        0.000000        0.000000
        0.283044        0.349115       -5.970231     -729.656930        0.000000        0.000000        0.000000
        0.285024        0.335932       -7.350652     -665.178999        0.000000        0.000000        0.000000
        0.287003        0.320154       -8.591643     -588.770102        0.000000        0.000000        0.000000
        0.288982        0.302080       -9.670976     -501.833624        0.000000        0.000000        0.000000
        0.290962        0.282049      -10.569395     -405.966130        0.000000        0.000000        0.000000
        0.292941        0.260435      -11.270963     -302.928058        0.000000        0.000000        0.000000
        0.294920        0.237638      -11.763361     -194.611395        0.000000        0.000000        0.000000
        0.296900        0.214083      -12.038108      -83.004949        0.000000        0.000000        0.000000
