Time,AlphaDeg,ReferenceCl,InitialCl,ModelCl,ReferenceCd,InitialCd,ModelCd,ReferenceCm,InitialCm,ModelCm
2.786898984,29.999999113702,2.285511045,1.59947188570406,2.26506821415362,0.466255215,2.06325548824512,2.45588630084706,0.284753378,0.770728718605954,0.17797637581049
2.788775684,29.9992680407829,2.273274947,1.59514111879741,2.24671521285071,0.465347061,2.06184478009364,2.44715637507028,0.284001712,0.771649852114227,0.177910110799187
2.790652383,29.9971901270332,2.261614031,1.59079365150376,2.22861597943709,0.464917818,2.06039535828292,2.43853568732462,0.28314051,0.772547595202442,0.177841969079603
2.792529083,29.9937674346769,2.249224889,1.5864301436234,2.21076167692269,0.464206894,2.05890759413296,2.43002002095533,0.28237264,0.77342186158212,0.177772001557326
2.794405782,29.9890004334375,2.236195971,1.58205123509529,2.19314414697243,0.463297413,2.05738181739929,2.42160546152462,0.281544763,0.77427253534203,0.17770025435418
2.796282482,29.9828897606083,2.223781339,1.57765755025608,2.17575547770405,0.462789457,2.05581836130695,2.4132882076033,0.28060405,0.77509950533499,0.17762677107723
2.798159182,29.9754362353795,2.211066426,1.57324971405778,2.15858806123188,0.462261744,2.0542175680582,2.40506459955349,0.279776777,0.77590266196193,0.177551593103686
2.800035881,29.9666408552224,2.197532989,1.56882834504198,2.14163455631046,0.461391632,2.0525797864192,2.39693110297568,0.278939505,0.776681898620349,0.177474759494245
2.801912581,29.956504778251,2.184693612,1.56439404817233,2.12488785354728,0.461038096,2.05090536891584,2.38888429318445,0.278023646,0.777437112904395,0.177396306889683
2.803789281,29.9450293510945,2.171907699,1.55994742891354,2.10834112159379,0.46076922,2.04919467697664,2.38092087849381,0.277185809,0.778168204126909,0.177316269781179
2.80566598,29.9322160982066,2.157952669,1.5554890861464,2.09198777173614,0.460000198,2.04744807831843,2.37303768431992,0.276398961,0.778875074643799,0.177234680417345
2.80754268,29.9180666971904,2.144847443,1.55101960496165,2.07582142479231,0.459834817,2.04566594395328,2.36523163819344,0.275552092,0.779557630926486,0.177151568695673
2.80941938,29.902583020568,2.13204738,1.54653957088666,2.05983595591372,0.459927916,2.04384865370603,2.35749979231013,0.274801101,0.780215781334601,0.177066962452007
2.811296079,29.8857671180279,2.118154393,1.5420495627512,2.04402546093733,0.459427789,2.04199659340485,2.34983930822154,0.274138361,0.780849437314377,0.176980887361655
2.813172779,29.8675652430384,2.104766436,1.53754977600482,2.02839109644792,0.459391502,2.04010872174833,2.34225020882142,0.273415277,0.781457474444105,0.17689330691842
2.815049479,29.8479766310138,2.091989375,1.53304083104529,2.01292707274038,0.459826457,2.03818540293118,2.33472968789738,0.272757163,0.782039733585246,0.176804241433088
2.816926178,29.8270634978662,2.078410817,1.52852370462125,1.9976205961494,0.459800448,2.0362285814128,2.32727218261161,0.272243896,0.782597237854355,0.176713774345598
2.818802878,29.8048286098038,2.064903867,1.52399893915877,1.98246661343709,0.460026007,2.03423866435335,2.31987528619462,0.271683922,0.783129912859343,0.176621922202832
2.820679578,29.7812749375958,2.052186425,1.51946707752692,1.9674602818417,0.460770399,2.03221606739204,2.31253670018712,0.271143905,0.783637686393407,0.17652869969898
2.822556277,29.756405627077,2.038693737,1.51492865585225,1.95259693830116,0.461020359,2.03016121152444,2.30525422004182,0.270738487,0.784120489419138,0.176434119568325
2.824432977,29.7302239558741,2.025240125,1.51038419626343,1.93787207040601,0.46151551,2.02807451963671,2.29802572137814,0.270279121,0.784578256792897,0.176338192464251
2.826309677,29.7027334118508,2.012510278,1.50583422142115,1.92328135851024,0.462536672,2.02595642295558,2.29084918108196,0.269835495,0.785010925719827,0.176240927294985
2.828186376,29.6739376566418,1.998880486,1.50127924730731,1.90882064627959,0.462882331,2.02380735774771,2.28372266334397,0.269475645,0.785418436607752,0.176142331110734
2.830063076,29.64384047552,1.98548035,1.49671977596186,1.89448591280043,0.463597752,2.02162776169063,2.27664430627618,0.26908164,0.785800733659079,0.176042408977368
2.831939776,29.612445869424,1.972599122,1.49215631008675,1.88027331377168,0.464609408,2.01941808064686,2.2696123425765,0.268677381,0.786157763586341,0.175941164327555
2.833816475,29.579758011573,1.958902956,1.48758934581776,1.86617915325521,0.465038192,2.01717876519267,2.26262508595956,0.268352853,0.786489476334638,0.175838598842264
2.835693175,29.5457811905457,1.94541046,1.4830193654612,1.85219985683712,0.465771419,2.01491026683315,2.25568091810078,0.267958818,0.786795825540162,0.175734712318874
2.837569874,29.5105199352887,1.932512151,1.47844685459085,1.83833201932598,0.466793138,2.01261304632611,2.24877831257904,0.267574159,0.787076767373178,0.175629503094144
2.839446574,29.4738697939489,1.918789516,1.47387215387329,1.82458128308457,0.467278502,2.01028519194017,2.2419190969712,0.267231312,0.787330079429614,0.175522853551769
2.841323274,29.4359439300434,1.905256157,1.46929594730616,1.81093513405966,0.467982317,2.00792959571885,2.23509840317584,0.266816124,0.787557866419101,0.175414869680952
2.843199973,29.3967491260614,1.89227475,1.46471869974116,1.79739044515342,0.46900635,2.0055467689411,2.22831488865789,0.266386512,0.787760129501188,0.175305546244848
2.845076673,29.3562905516581,1.878559436,1.46014085983872,1.78394433304779,0.469508867,2.0031371851507,2.22156732221143,0.266022187,0.787936839253666,0.17519487453889
2.846953373,29.314573602831,1.864922974,1.45556287748336,1.77059405311765,0.470102678,2.00070132547447,2.21485455025542,0.265575829,0.788087969140574,0.17508284455654
2.848830072,29.2716038426108,1.851978453,1.45098519655125,1.75733697377371,0.471160846,1.99823967478022,2.20817548408796,0.26510043,0.788213495923379,0.174969444857382
2.850706772,29.2273869285981,1.838375946,1.44640824767887,1.74417055192692,0.471738375,1.99575271755845,2.20152908753615,0.264686308,0.788313399805157,0.174854662421253
2.852583472,29.18192874918,1.824694131,1.44183246298979,1.73109237193385,0.47227851,1.99324094566426,2.19491439659005,0.264205211,0.788387664025488,0.174738483049154
2.854460171,29.1352353575443,1.811647764,1.4372582688682,1.71810012079898,0.473261879,1.99070485433056,2.18833050693604,0.263690127,0.7884362751373,0.174620891224864
